index,date,datetime,cash_type,card,money,z_score,year,month,day,day_of_week,coffee_name_Americano,coffee_name_Americano with Milk,coffee_name_Cappuccino,coffee_name_Cocoa,coffee_name_Cortado,coffee_name_Espresso,coffee_name_Hot Chocolate,coffee_name_Latte,log_money,recency,frequency,monetary,index,card,total_spent,avg_spent,purchase_count,first_purchase,last_purchase,favorite_coffee,cluster
214,2024-04-02,2024-04-02 16:18:34.169,card,ANON-0000-0000-0003,28.9,-0.8356225304782041,2024,4,2,1,True,False,False,False,False,False,False,False,3.3978584803966405,245,23,651.96,214.0,ANON-0000-0000-0215,27.92,27.92,1.0,2024-05-26 14:26:05.248,2024-05-26 14:26:05.248,Cortado,0.0
215,2024-04-02,2024-04-02 16:19:28.460,card,ANON-0000-0000-0003,28.9,-0.8356225304782041,2024,4,2,1,False,False,False,False,True,False,False,False,3.3978584803966405,245,23,651.96,215.0,ANON-0000-0000-0216,32.82,32.82,1.0,2024-05-26 14:40:58.882,2024-05-26 14:40:58.882,Americano with Milk,0.0
216,2024-04-02,2024-04-02 19:59:31.942,cash,default_value,40.0,1.3697589304640942,2024,4,2,1,False,False,True,False,False,False,False,False,3.713572066704308,244,89,3186.0,216.0,ANON-0000-0000-0217,37.72,37.72,1.0,2024-05-26 17:19:15.521,2024-05-26 17:19:15.521,Cappuccino,0.0
217,2024-04-03,2024-04-03 10:19:13.644,card,ANON-0000-0000-0003,28.9,-0.8356225304782041,2024,4,3,2,False,False,False,False,True,False,False,False,3.3978584803966405,244,23,651.96,217.0,ANON-0000-0000-0218,103.36,34.45333333333333,3.0,2024-05-26 18:09:52.843,2024-05-26 18:13:14.299,Hot Chocolate,0.0
218,2024-04-03,2024-04-03 10:20:07.655,card,ANON-0000-0000-0003,28.9,-0.8356225304782041,2024,4,3,2,True,False,False,False,False,False,False,False,3.3978584803966405,244,23,651.96,218.0,ANON-0000-0000-0219,37.72,37.72,1.0,2024-05-26 18:39:18.794,2024-05-26 18:39:18.794,Latte,0.0
219,2024-04-03,2024-04-03 13:12:05.367,card,ANON-0000-0000-0012,38.7,1.1114710116149968,2024,4,3,2,False,False,True,False,False,False,False,False,3.681351187693145,244,88,2593.18,219.0,ANON-0000-0000-0220,141.07999999999998,35.269999999999996,4.0,2024-05-26 20:59:14.954,2024-06-05 20:12:01.658,Cappuccino,0.0
220,2024-04-03,2024-04-03 15:36:11.735,cash,default_value,30.0,-0.6170712145289671,2024,4,3,2,False,False,False,False,True,False,False,False,3.4339872044851463,244,89,3186.0,220.0,ANON-0000-0000-0221,65.64,32.82,2.0,2024-05-26 21:02:36.935,2024-05-26 21:04:58.824,Cortado,0.0
221,2024-04-04,2024-04-04 10:44:55.988,card,ANON-0000-0000-0091,38.7,1.1114710116149968,2024,4,4,3,False,False,False,False,False,False,False,True,3.681351187693145,243,3,116.10000000000001,221.0,ANON-0000-0000-0222,37.72,37.72,1.0,2024-05-26 21:03:51.772,2024-05-26 21:03:51.772,Cappuccino,0.0
222,2024-04-04,2024-04-04 11:26:38.085,card,ANON-0000-0000-0092,38.7,1.1114710116149968,2024,4,4,3,False,False,False,False,False,False,False,True,3.681351187693145,243,1,38.7,222.0,ANON-0000-0000-0223,37.72,37.72,1.0,2024-05-26 21:06:02.621,2024-05-26 21:06:02.621,Cappuccino,0.0
223,2024-04-04,2024-04-04 11:27:48.411,card,ANON-0000-0000-0093,38.7,1.1114710116149968,2024,4,4,3,False,False,True,False,False,False,False,False,3.681351187693145,243,1,38.7,223.0,ANON-0000-0000-0224,103.36,34.45333333333333,3.0,2024-05-27 14:05:21.688,2024-06-06 15:11:14.185,Americano with Milk,0.0
224,2024-04-04,2024-04-04 12:23:02.216,card,ANON-0000-0000-0094,28.9,-0.8356225304782041,2024,4,4,3,False,False,False,False,True,False,False,False,3.3978584803966405,243,1,28.9,224.0,ANON-0000-0000-0225,73.96000000000001,24.653333333333336,3.0,2024-05-27 15:11:34.061,2024-07-27 14:28:41.904,Americano,0.0
225,2024-04-04,2024-04-04 19:42:07.740,cash,default_value,40.0,1.3697589304640942,2024,4,4,3,False,False,False,False,False,False,False,True,3.713572066704308,242,89,3186.0,225.0,ANON-0000-0000-0226,27.92,27.92,1.0,2024-05-27 18:00:50.983,2024-05-27 18:00:50.983,Americano,0.0
226,2024-04-05,2024-04-05 10:40:42.728,card,ANON-0000-0000-0095,28.9,-0.8356225304782041,2024,4,5,4,True,False,False,False,False,False,False,False,3.3978584803966405,242,1,28.9,226.0,ANON-0000-0000-0227,37.72,37.72,1.0,2024-05-27 19:16:27.404,2024-05-27 19:16:27.404,Latte,0.0
227,2024-04-05,2024-04-05 10:42:06.204,card,ANON-0000-0000-0012,28.9,-0.8356225304782041,2024,4,5,4,True,False,False,False,False,False,False,False,3.3978584803966405,242,88,2593.18,227.0,ANON-0000-0000-0228,37.72,37.72,1.0,2024-05-27 19:17:38.729,2024-05-27 19:17:38.729,Latte,0.0
228,2024-04-05,2024-04-05 11:06:14.643,card,ANON-0000-0000-0096,28.9,-0.8356225304782041,2024,4,5,4,False,False,False,False,True,False,False,False,3.3978584803966405,242,1,28.9,228.0,ANON-0000-0000-0229,37.72,37.72,1.0,2024-05-28 11:48:18.494,2024-05-28 11:48:18.494,Cappuccino,0.0
229,2024-04-05,2024-04-05 12:14:27.975,card,ANON-0000-0000-0097,33.8,0.13792424056839564,2024,4,5,4,False,True,False,False,False,False,False,False,3.5496173867804286,242,27,882.22,229.0,ANON-0000-0000-0230,37.72,37.72,1.0,2024-05-28 13:14:40.435,2024-05-28 13:14:40.435,Cappuccino,0.0
230,2024-04-05,2024-04-05 14:23:40.387,card,ANON-0000-0000-0098,38.7,1.1114710116149968,2024,4,5,4,False,False,False,False,False,False,False,True,3.681351187693145,242,2,67.6,230.0,ANON-0000-0000-0231,65.64,32.82,2.0,2024-05-28 19:09:29.069,2024-05-28 19:10:31.070,Americano,0.0
231,2024-04-05,2024-04-05 14:24:50.417,card,ANON-0000-0000-0098,28.9,-0.8356225304782041,2024,4,5,4,False,False,False,False,True,False,False,False,3.3978584803966405,242,2,67.6,231.0,ANON-0000-0000-0232,75.44,37.72,2.0,2024-05-29 09:14:43.704,2024-06-01 09:48:24.750,Latte,0.0
232,2024-04-05,2024-04-05 15:30:50.383,cash,default_value,40.0,1.3697589304640942,2024,4,5,4,False,False,False,False,False,False,False,True,3.713572066704308,242,89,3186.0,232.0,ANON-0000-0000-0233,37.72,37.72,1.0,2024-05-29 11:14:02.855,2024-05-29 11:14:02.855,Hot Chocolate,0.0
233,2024-04-05,2024-04-05 15:54:15.768,cash,default_value,40.0,1.3697589304640942,2024,4,5,4,False,False,True,False,False,False,False,False,3.713572066704308,242,89,3186.0,233.0,ANON-0000-0000-0234,27.92,27.92,1.0,2024-05-29 15:10:48.545,2024-05-29 15:10:48.545,Americano,0.0
234,2024-04-05,2024-04-05 15:55:30.947,cash,default_value,30.0,-0.6170712145289671,2024,4,5,4,True,False,False,False,False,False,False,False,3.4339872044851463,242,89,3186.0,234.0,ANON-0000-0000-0235,37.72,37.72,1.0,2024-05-29 15:22:56.321,2024-05-29 15:22:56.321,Latte,0.0
235,2024-04-05,2024-04-05 16:17:43.975,cash,default_value,40.0,1.3697589304640942,2024,4,5,4,False,False,False,True,False,False,False,False,3.713572066704308,242,89,3186.0,235.0,ANON-0000-0000-0236,37.72,37.72,1.0,2024-05-29 15:45:12.738,2024-05-29 15:45:12.738,Cappuccino,0.0
236,2024-04-05,2024-04-05 16:18:23.558,card,ANON-0000-0000-0003,24.0,-1.809169301524804,2024,4,5,4,False,False,False,False,False,True,False,False,3.2188758248682006,242,23,651.96,236.0,ANON-0000-0000-0237,37.72,37.72,1.0,2024-05-29 16:45:03.950,2024-05-29 16:45:03.950,Latte,0.0
237,2024-04-06,2024-04-06 12:32:31.398,card,ANON-0000-0000-0099,33.8,0.13792424056839564,2024,4,6,5,False,True,False,False,False,False,False,False,3.5496173867804286,241,4,112.66,237.0,ANON-0000-0000-0238,65.64,32.82,2.0,2024-05-29 18:24:03.334,2024-05-29 18:24:59.311,Cortado,0.0
238,2024-04-06,2024-04-06 14:13:18.733,card,ANON-0000-0000-0040,38.7,1.1114710116149968,2024,4,6,5,False,False,True,False,False,False,False,False,3.681351187693145,241,22,706.36,238.0,ANON-0000-0000-0239,37.72,37.72,1.0,2024-05-29 20:30:42.240,2024-05-29 20:30:42.240,Hot Chocolate,0.0
239,2024-04-06,2024-04-06 14:14:27.029,card,ANON-0000-0000-0040,28.9,-0.8356225304782041,2024,4,6,5,True,False,False,False,False,False,False,False,3.3978584803966405,241,22,706.36,239.0,ANON-0000-0000-0240,37.72,37.72,1.0,2024-05-29 20:32:35.200,2024-05-29 20:32:35.200,Cocoa,0.0
240,2024-04-06,2024-04-06 14:49:50.183,card,ANON-0000-0000-0009,38.7,1.1114710116149968,2024,4,6,5,False,False,False,False,False,False,False,True,3.681351187693145,241,63,2212.7,240.0,ANON-0000-0000-0241,75.44,37.72,2.0,2024-05-30 08:29:06.277,2024-05-30 08:30:21.586,Cappuccino,0.0
241,2024-04-07,2024-04-07 10:12:53.204,card,ANON-0000-0000-0091,38.7,1.1114710116149968,2024,4,7,6,False,False,False,False,False,False,False,True,3.681351187693145,240,3,116.10000000000001,241.0,ANON-0000-0000-0242,32.82,32.82,1.0,2024-05-30 08:37:05.382,2024-05-30 08:37:05.382,Americano with Milk,0.0
242,2024-04-07,2024-04-07 12:44:31.936,card,ANON-0000-0000-0040,38.7,1.1114710116149968,2024,4,7,6,False,False,True,False,False,False,False,False,3.681351187693145,240,22,706.36,242.0,ANON-0000-0000-0243,23.02,23.02,1.0,2024-05-30 15:16:15.665,2024-05-30 15:16:15.665,Espresso,0.0
243,2024-04-07,2024-04-07 12:46:05.118,card,ANON-0000-0000-0040,38.7,1.1114710116149968,2024,4,7,6,False,False,True,False,False,False,False,False,3.681351187693145,240,22,706.36,243.0,ANON-0000-0000-0244,37.72,37.72,1.0,2024-05-30 20:31:05.430,2024-05-30 20:31:05.430,Latte,0.0
244,2024-04-07,2024-04-07 14:16:24.949,card,ANON-0000-0000-0100,28.9,-0.8356225304782041,2024,4,7,6,False,False,False,False,True,False,False,False,3.3978584803966405,240,2,52.9,244.0,ANON-0000-0000-0245,32.82,32.82,1.0,2024-05-31 07:53:57.274,2024-05-31 07:53:57.274,Americano with Milk,0.0
245,2024-04-07,2024-04-07 14:17:30.628,card,ANON-0000-0000-0100,24.0,-1.809169301524804,2024,4,7,6,False,False,False,False,False,True,False,False,3.2188758248682006,240,2,52.9,245.0,ANON-0000-0000-0246,37.72,37.72,1.0,2024-05-31 09:21:07.821,2024-05-31 09:21:07.821,Latte,0.0
246,2024-04-07,2024-04-07 18:01:16.608,card,ANON-0000-0000-0101,38.7,1.1114710116149968,2024,4,7,6,False,False,False,False,False,False,True,False,3.681351187693145,239,2,72.5,246.0,ANON-0000-0000-0247,37.72,37.72,1.0,2024-05-31 10:38:07.861,2024-05-31 10:38:07.861,Hot Chocolate,0.0
247,2024-04-07,2024-04-07 18:02:03.878,card,ANON-0000-0000-0101,33.8,0.13792424056839564,2024,4,7,6,False,True,False,False,False,False,False,False,3.5496173867804286,239,2,72.5,247.0,ANON-0000-0000-0248,37.72,37.72,1.0,2024-05-31 10:39:06.136,2024-05-31 10:39:06.136,Cocoa,0.0
248,2024-04-08,2024-04-08 10:58:21.106,card,ANON-0000-0000-0102,33.8,0.13792424056839564,2024,4,8,0,False,True,False,False,False,False,False,False,3.5496173867804286,239,1,33.8,248.0,ANON-0000-0000-0249,32.82,32.82,1.0,2024-05-31 14:50:12.976,2024-05-31 14:50:12.976,Americano with Milk,0.0
249,2024-04-08,2024-04-08 10:59:27.558,card,ANON-0000-0000-0103,38.7,1.1114710116149968,2024,4,8,0,False,False,True,False,False,False,False,False,3.681351187693145,239,1,38.7,249.0,ANON-0000-0000-0250,145.98,36.495,4.0,2024-05-31 18:23:44.636,2024-07-30 10:23:20.120,Latte,0.0
250,2024-04-08,2024-04-08 11:01:20.464,card,ANON-0000-0000-0012,28.9,-0.8356225304782041,2024,4,8,0,True,False,False,False,False,False,False,False,3.3978584803966405,239,88,2593.18,250.0,ANON-0000-0000-0251,65.64,32.82,2.0,2024-06-01 18:20:12.780,2024-06-01 18:21:15.363,Americano with Milk,0.0
251,2024-04-08,2024-04-08 11:04:47.030,card,ANON-0000-0000-0104,38.7,1.1114710116149968,2024,4,8,0,False,False,True,False,False,False,False,False,3.681351187693145,239,1,38.7,251.0,ANON-0000-0000-0252,37.72,37.72,1.0,2024-06-01 20:59:09.689,2024-06-01 20:59:09.689,Cocoa,0.0
252,2024-04-08,2024-04-08 12:54:25.897,cash,default_value,25.0,-1.610486287025498,2024,4,8,0,False,False,False,False,False,True,False,False,3.258096538021482,239,89,3186.0,252.0,ANON-0000-0000-0253,37.72,37.72,1.0,2024-06-02 21:30:12.430,2024-06-02 21:30:12.430,Latte,0.0
253,2024-04-08,2024-04-08 15:43:36.881,cash,default_value,35.0,0.3763438579675636,2024,4,8,0,False,True,False,False,False,False,False,False,3.58351893845611,239,89,3186.0,253.0,ANON-0000-0000-0254,75.44,37.72,2.0,2024-06-04 12:02:10.213,2024-06-04 12:05:29.186,Hot Chocolate,0.0
254,2024-04-08,2024-04-08 16:41:37.806,card,ANON-0000-0000-0017,38.7,1.1114710116149968,2024,4,8,0,False,False,False,False,False,False,False,True,3.681351187693145,238,6,232.20000000000002,254.0,ANON-0000-0000-0255,37.72,37.72,1.0,2024-06-04 15:30:32.455,2024-06-04 15:30:32.455,Latte,0.0
255,2024-04-08,2024-04-08 18:18:09.713,card,ANON-0000-0000-0105,28.9,-0.8356225304782041,2024,4,8,0,True,False,False,False,False,False,False,False,3.3978584803966405,238,1,28.9,255.0,ANON-0000-0000-0256,75.44,37.72,2.0,2024-06-04 20:13:01.204,2024-06-12 20:16:33.648,Hot Chocolate,0.0
256,2024-04-08,2024-04-08 19:22:27.477,card,ANON-0000-0000-0024,33.8,0.13792424056839564,2024,4,8,0,False,True,False,False,False,False,False,False,3.5496173867804286,238,12,422.26,256.0,ANON-0000-0000-0257,108.25999999999999,36.086666666666666,3.0,2024-06-04 20:50:33.896,2024-07-25 19:21:00.764,Cappuccino,0.0
257,2024-04-08,2024-04-08 19:23:59.268,card,ANON-0000-0000-0106,38.7,1.1114710116149968,2024,4,8,0,False,False,True,False,False,False,False,False,3.681351187693145,238,2,77.4,257.0,ANON-0000-0000-0258,27.92,27.92,1.0,2024-06-04 21:31:58.908,2024-06-04 21:31:58.908,Cortado,0.0
258,2024-04-09,2024-04-09 10:22:27.359,cash,default_value,40.0,1.3697589304640942,2024,4,9,1,False,False,True,False,False,False,False,False,3.713572066704308,238,89,3186.0,258.0,ANON-0000-0000-0259,32.82,32.82,1.0,2024-06-04 21:33:02.621,2024-06-04 21:33:02.621,Americano with Milk,0.0
259,2024-04-09,2024-04-09 10:24:10.103,cash,default_value,30.0,-0.6170712145289671,2024,4,9,1,True,False,False,False,False,False,False,False,3.4339872044851463,238,89,3186.0,259.0,ANON-0000-0000-0260,98.46000000000001,32.82,3.0,2024-06-04 21:34:55.667,2024-06-04 21:37:15.164,Americano with Milk,0.0
260,2024-04-09,2024-04-09 11:42:28.468,card,ANON-0000-0000-0091,38.7,1.1114710116149968,2024,4,9,1,False,False,False,False,False,False,False,True,3.681351187693145,238,3,116.10000000000001,260.0,ANON-0000-0000-0261,75.44,37.72,2.0,2024-06-05 08:21:48.964,2024-06-05 08:23:06.723,Cappuccino,0.0
261,2024-04-09,2024-04-09 15:11:48.720,card,ANON-0000-0000-0107,38.7,1.1114710116149968,2024,4,9,1,False,False,False,False,False,False,True,False,3.681351187693145,238,1,38.7,261.0,ANON-0000-0000-0262,27.92,27.92,1.0,2024-06-05 09:22:43.108,2024-06-05 09:22:43.108,Americano,0.0
262,2024-04-09,2024-04-09 17:25:23.936,card,ANON-0000-0000-0049,38.7,1.1114710116149968,2024,4,9,1,False,False,False,False,False,False,True,False,3.681351187693145,237,4,145.0,262.0,ANON-0000-0000-0263,32.82,32.82,1.0,2024-06-05 19:43:57.675,2024-06-05 19:43:57.675,Americano with Milk,0.0
263,2024-04-10,2024-04-10 10:21:26.175,cash,default_value,25.0,-1.610486287025498,2024,4,10,2,False,False,False,False,False,True,False,False,3.258096538021482,237,89,3186.0,263.0,ANON-0000-0000-0264,37.72,37.72,1.0,2024-06-05 19:59:53.527,2024-06-05 19:59:53.527,Latte,0.0
264,2024-04-10,2024-04-10 17:55:07.018,cash,default_value,40.0,1.3697589304640942,2024,4,10,2,False,False,False,False,False,False,True,False,3.713572066704308,236,89,3186.0,264.0,ANON-0000-0000-0265,27.92,27.92,1.0,2024-06-06 12:17:41.474,2024-06-06 12:17:41.474,Americano,0.0
265,2024-04-10,2024-04-10 17:55:31.244,card,ANON-0000-0000-0108,24.0,-1.809169301524804,2024,4,10,2,False,False,False,False,False,True,False,False,3.2188758248682006,236,1,24.0,265.0,ANON-0000-0000-0266,37.72,37.72,1.0,2024-06-06 15:24:06.221,2024-06-06 15:24:06.221,Cappuccino,0.0
266,2024-04-10,2024-04-10 18:24:59.290,card,ANON-0000-0000-0009,38.7,1.1114710116149968,2024,4,10,2,False,False,True,False,False,False,False,False,3.681351187693145,236,63,2212.7,266.0,ANON-0000-0000-0267,113.16,37.72,3.0,2024-06-06 21:14:05.102,2024-06-06 21:21:04.440,Latte,0.0
267,2024-04-10,2024-04-10 20:04:05.386,card,ANON-0000-0000-0109,38.7,1.1114710116149968,2024,4,10,2,False,False,False,False,False,False,False,True,3.681351187693145,236,1,38.7,267.0,ANON-0000-0000-0268,37.72,37.72,1.0,2024-06-07 08:18:04.296,2024-06-07 08:18:04.296,Cappuccino,0.0
268,2024-04-11,2024-04-11 10:41:23.155,card,ANON-0000-0000-0110,28.9,-0.8356225304782041,2024,4,11,3,True,False,False,False,False,False,False,False,3.3978584803966405,236,2,57.8,268.0,ANON-0000-0000-0269,23.02,23.02,1.0,2024-06-07 10:35:28.104,2024-06-07 10:35:28.104,Espresso,0.0
269,2024-04-11,2024-04-11 10:42:59.365,card,ANON-0000-0000-0110,28.9,-0.8356225304782041,2024,4,11,3,True,False,False,False,False,False,False,False,3.3978584803966405,236,2,57.8,269.0,ANON-0000-0000-0270,126.38,31.595,4.0,2024-06-07 16:45:42.218,2024-07-03 16:55:31.423,Cortado,0.0
270,2024-04-11,2024-04-11 16:35:23.069,card,ANON-0000-0000-0017,38.7,1.1114710116149968,2024,4,11,3,False,False,False,False,False,False,False,True,3.681351187693145,236,6,232.20000000000002,270.0,ANON-0000-0000-0271,27.92,27.92,1.0,2024-06-08 09:04:20.016,2024-06-08 09:04:20.016,Cortado,0.0
271,2024-04-11,2024-04-11 19:16:56.588,card,ANON-0000-0000-0106,38.7,1.1114710116149968,2024,4,11,3,False,False,True,False,False,False,False,False,3.681351187693145,235,2,77.4,271.0,ANON-0000-0000-0272,37.72,37.72,1.0,2024-06-09 10:30:04.461,2024-06-09 10:30:04.461,Latte,0.0
272,2024-04-11,2024-04-11 19:18:36.619,card,ANON-0000-0000-0024,33.8,0.13792424056839564,2024,4,11,3,False,True,False,False,False,False,False,False,3.5496173867804286,235,12,422.26,272.0,ANON-0000-0000-0273,37.72,37.72,1.0,2024-06-09 10:52:05.797,2024-06-09 10:52:05.797,Cappuccino,0.0
273,2024-04-12,2024-04-12 19:03:43.403,card,ANON-0000-0000-0019,38.7,1.1114710116149968,2024,4,12,4,False,False,False,False,False,False,True,False,3.681351187693145,234,7,253.26,273.0,ANON-0000-0000-0274,69.06,23.02,3.0,2024-06-09 11:07:08.108,2024-06-28 17:51:53.993,Espresso,0.0
274,2024-04-12,2024-04-12 19:38:23.189,card,ANON-0000-0000-0009,28.9,-0.8356225304782041,2024,4,12,4,False,False,False,False,True,False,False,False,3.3978584803966405,234,63,2212.7,274.0,ANON-0000-0000-0275,37.72,37.72,1.0,2024-06-09 11:52:49.616,2024-06-09 11:52:49.616,Cappuccino,0.0
275,2024-04-13,2024-04-13 12:29:19.823,card,ANON-0000-0000-0009,38.7,1.1114710116149968,2024,4,13,5,False,False,False,False,False,False,False,True,3.681351187693145,234,63,2212.7,275.0,ANON-0000-0000-0276,285.58,31.731111111111108,9.0,2024-06-09 12:11:23.640,2024-07-31 09:58:15.863,Americano with Milk,2.0
276,2024-04-13,2024-04-13 12:43:02.389,card,ANON-0000-0000-0012,28.9,-0.8356225304782041,2024,4,13,5,True,False,False,False,False,False,False,False,3.3978584803966405,234,88,2593.18,276.0,ANON-0000-0000-0277,27.92,27.92,1.0,2024-06-09 15:10:30.692,2024-06-09 15:10:30.692,Cortado,0.0
277,2024-04-13,2024-04-13 15:06:52.292,cash,default_value,40.0,1.3697589304640942,2024,4,13,5,False,False,False,False,False,False,True,False,3.713572066704308,234,89,3186.0,277.0,ANON-0000-0000-0278,37.72,37.72,1.0,2024-06-09 16:17:28.189,2024-06-09 16:17:28.189,Cappuccino,0.0
278,2024-04-13,2024-04-13 15:07:55.966,cash,default_value,40.0,1.3697589304640942,2024,4,13,5,False,False,False,False,False,False,True,False,3.713572066704308,234,89,3186.0,278.0,ANON-0000-0000-0279,32.82,32.82,1.0,2024-06-09 19:21:19.277,2024-06-09 19:21:19.277,Americano with Milk,0.0
279,2024-04-13,2024-04-13 16:18:03.938,card,ANON-0000-0000-0111,38.7,1.1114710116149968,2024,4,13,5,False,False,True,False,False,False,False,False,3.681351187693145,234,2,77.4,279.0,ANON-0000-0000-0280,27.92,27.92,1.0,2024-06-09 21:05:08.844,2024-06-09 21:05:08.844,Americano,0.0
280,2024-04-13,2024-04-13 16:19:39.799,card,ANON-0000-0000-0111,38.7,1.1114710116149968,2024,4,13,5,False,False,False,False,False,False,False,True,3.681351187693145,234,2,77.4,280.0,ANON-0000-0000-0281,37.72,37.72,1.0,2024-06-10 12:47:49.861,2024-06-10 12:47:49.861,Cappuccino,0.0
281,2024-04-13,2024-04-13 17:51:26.026,card,ANON-0000-0000-0112,38.7,1.1114710116149968,2024,4,13,5,False,False,True,False,False,False,False,False,3.681351187693145,233,1,38.7,281.0,ANON-0000-0000-0282,75.44,37.72,2.0,2024-06-10 19:04:28.106,2024-06-10 19:05:22.770,Hot Chocolate,0.0
282,2024-04-13,2024-04-13 17:53:19.237,card,ANON-0000-0000-0012,38.7,1.1114710116149968,2024,4,13,5,False,False,True,False,False,False,False,False,3.681351187693145,233,88,2593.18,282.0,ANON-0000-0000-0283,113.16,37.72,3.0,2024-06-10 19:37:23.602,2024-06-12 17:41:17.179,Latte,0.0
283,2024-04-14,2024-04-14 10:55:27.406,cash,default_value,40.0,1.3697589304640942,2024,4,14,6,False,False,False,False,False,False,False,True,3.713572066704308,233,89,3186.0,283.0,ANON-0000-0000-0284,32.82,32.82,1.0,2024-06-11 10:38:03.953,2024-06-11 10:38:03.953,Americano with Milk,0.0
284,2024-04-14,2024-04-14 12:24:39.028,card,ANON-0000-0000-0113,38.7,1.1114710116149968,2024,4,14,6,False,False,True,False,False,False,False,False,3.681351187693145,233,1,38.7,284.0,ANON-0000-0000-0285,75.44,37.72,2.0,2024-06-11 18:48:25.292,2024-06-11 18:49:36.428,Latte,0.0
285,2024-04-14,2024-04-14 12:27:08.951,cash,default_value,30.0,-0.6170712145289671,2024,4,14,6,False,False,False,False,True,False,False,False,3.4339872044851463,233,89,3186.0,285.0,ANON-0000-0000-0286,37.72,37.72,1.0,2024-06-11 21:17:03.344,2024-06-11 21:17:03.344,Hot Chocolate,0.0
286,2024-04-14,2024-04-14 12:29:06.877,cash,default_value,30.0,-0.6170712145289671,2024,4,14,6,False,False,False,False,True,False,False,False,3.4339872044851463,233,89,3186.0,286.0,ANON-0000-0000-0287,65.64,32.82,2.0,2024-06-11 21:27:41.900,2024-06-11 21:28:50.220,Americano with Milk,0.0
287,2024-04-14,2024-04-14 12:31:36.036,cash,default_value,35.0,0.3763438579675636,2024,4,14,6,False,True,False,False,False,False,False,False,3.58351893845611,233,89,3186.0,287.0,ANON-0000-0000-0288,37.72,37.72,1.0,2024-06-12 10:18:18.786,2024-06-12 10:18:18.786,Hot Chocolate,0.0
288,2024-04-14,2024-04-14 13:21:49.808,card,ANON-0000-0000-0114,28.9,-0.8356225304782041,2024,4,14,6,False,False,False,False,True,False,False,False,3.3978584803966405,233,1,28.9,288.0,ANON-0000-0000-0289,37.72,37.72,1.0,2024-06-12 11:51:43.858,2024-06-12 11:51:43.858,Cappuccino,0.0
289,2024-04-14,2024-04-14 14:23:31.631,card,ANON-0000-0000-0012,28.9,-0.8356225304782041,2024,4,14,6,True,False,False,False,False,False,False,False,3.3978584803966405,233,88,2593.18,289.0,ANON-0000-0000-0290,37.72,37.72,1.0,2024-06-12 17:47:27.878,2024-06-12 17:47:27.878,Latte,0.0
290,2024-04-14,2024-04-14 14:24:26.930,card,ANON-0000-0000-0012,28.9,-0.8356225304782041,2024,4,14,6,True,False,False,False,False,False,False,False,3.3978584803966405,233,88,2593.18,290.0,ANON-0000-0000-0291,32.82,32.82,1.0,2024-06-12 20:25:34.239,2024-06-12 20:25:34.239,Americano with Milk,0.0
291,2024-04-14,2024-04-14 14:25:18.122,card,ANON-0000-0000-0012,28.9,-0.8356225304782041,2024,4,14,6,True,False,False,False,False,False,False,False,3.3978584803966405,233,88,2593.18,291.0,ANON-0000-0000-0292,27.92,27.92,1.0,2024-06-13 08:54:24.207,2024-06-13 08:54:24.207,Americano,0.0
292,2024-04-14,2024-04-14 15:46:27.733,card,ANON-0000-0000-0017,38.7,1.1114710116149968,2024,4,14,6,False,False,True,False,False,False,False,False,3.681351187693145,233,6,232.20000000000002,292.0,ANON-0000-0000-0293,32.82,32.82,1.0,2024-06-13 09:50:25.038,2024-06-13 09:50:25.038,Americano with Milk,0.0
293,2024-04-14,2024-04-14 16:59:54.823,card,ANON-0000-0000-0012,28.9,-0.8356225304782041,2024,4,14,6,False,False,False,False,True,False,False,False,3.3978584803966405,232,88,2593.18,293.0,ANON-0000-0000-0294,32.82,32.82,1.0,2024-06-13 17:04:58.601,2024-06-13 17:04:58.601,Americano with Milk,0.0
294,2024-04-14,2024-04-14 17:00:45.387,card,ANON-0000-0000-0019,38.7,1.1114710116149968,2024,4,14,6,False,False,False,False,False,False,False,True,3.681351187693145,232,7,253.26,294.0,ANON-0000-0000-0295,60.739999999999995,30.369999999999997,2.0,2024-06-13 17:27:46.626,2024-06-13 20:45:00.615,Espresso,0.0
295,2024-04-14,2024-04-14 18:38:19.649,card,ANON-0000-0000-0115,38.7,1.1114710116149968,2024,4,14,6,False,False,True,False,False,False,False,False,3.681351187693145,232,2,76.42,295.0,ANON-0000-0000-0296,37.72,37.72,1.0,2024-06-13 19:22:19.083,2024-06-13 19:22:19.083,Latte,0.0
296,2024-04-15,2024-04-15 11:45:24.619,card,ANON-0000-0000-0064,28.9,-0.8356225304782041,2024,4,15,0,True,False,False,False,False,False,False,False,3.3978584803966405,232,3,86.69999999999999,296.0,ANON-0000-0000-0297,27.92,27.92,1.0,2024-06-14 10:30:31.584,2024-06-14 10:30:31.584,Americano,0.0
297,2024-04-15,2024-04-15 17:01:46.359,card,ANON-0000-0000-0003,28.9,-0.8356225304782041,2024,4,15,0,True,False,False,False,False,False,False,False,3.3978584803966405,231,23,651.96,297.0,ANON-0000-0000-0298,32.82,32.82,1.0,2024-06-14 18:29:53.399,2024-06-14 18:29:53.399,Americano with Milk,0.0
